,ID_number,isbn,num_pages,year_first_published,cover_imgae_url,genres,average_rating,number_ratings,title
11,107797,0811836789,264,2003,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1171575760l/107797._SX318_.jpg,"['Mystery', 'Alcohol > Wine', 'Fiction', 'Thriller > Mystery Thriller']",3.45,422,Death by the Glass
12,1230,0770430074,448,2001,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328885875l/1230.jpg,"['Fiction', 'Fantasy', 'Classics', 'Adventure', 'Contemporary', 'Magical Realism', 'Novels', 'Literature', 'Cultural > India', 'Philosophy']",3.93,1531478,L'Histoire de Pi
13,15101,0552998001,368,1999,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442203288l/15101._SY475_.jpg,"['Fiction', 'Magical Realism', 'Cultural > France', 'Contemporary', 'Romance', 'Fantasy', 'Novels', 'Womens Fiction > Chick Lit', 'Food and Drink > Food', 'Literary Fiction']",3.82,15063,Blackberry Wine
14,83972,1616200723,176,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437440427l/83972._SY475_.jpg,"['Poetry', 'Fiction', 'Feminism', 'Womens', 'Language > Writing', 'Adult', 'Literature']",4.03,610,The Woman I Kept to Myself
15,11635,1559720689,224,1991,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385445743l/11635.jpg,"['Biography', 'Nonfiction', 'Poetry', 'Biography Memoir']",3.70,520,The Death and Life of Sylvia Plath
16,223748,0060118105,160,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1223640672l/223748.jpg,['Economics'],3.56,18,The Great Ascent: The Struggle for Economic Development in Our Time
17,209313,0631156739,140,1988,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349024791l/209313.jpg,"['Philosophy', 'Nonfiction']",3.79,68,Aristotle's Ethics
18,138896,1844135659,224,1947,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1382940549l/138896.jpg,"['Health', 'Nonfiction', 'Philosophy', 'Self Help', 'Spirituality', 'Psychology']",3.80,166,Creating Health: How to Wake Up the Body's Intelligence
19,274295,0738725404,256,2007,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349004599l/274295.jpg,"['Young Adult', 'Parenting > Adoption']",3.66,214,Other Sister
0,153625,1611942500,336,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1315596279l/153625.jpg,"['Romance', 'Contemporary', 'Suspense', 'Romance > Romantic Suspense', 'Mystery', 'Thriller > Mystery Thriller']",3.41,138,Kiss Me Deadly
1,95549,1580495931,90,429,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1171303524l/95549._SY475_.jpg,"['Classics', 'Plays', 'Fiction', 'Drama', 'Academic > School', 'Fantasy > Mythology', 'Academic > Read For School', 'Plays > Theatre', 'Literature', 'Young Adult > High School']",3.72,200484,Edipo Rey
2,117765,0903141329,256,1999,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1339171059l/117765.jpg,"['Short Stories', 'Fiction', 'Anthologies']",3.58,50,Granta 68: Love Stories
3,174587,0060164956,288,1992,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389150892l/174587.jpg,"['Autobiography > Memoir', 'Race', 'Nonfiction', 'Biography Memoir', 'Southern Africa > South Africa', 'Cultural > Africa']",3.98,168,Love in Black and White: The Triumph of Love Over Predjudice and Taboo
4,38861,0312250746,621,2002,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1311973482l/38861.jpg,[],3.00,3,"Convergences: Message, Method, Medium"
5,61030,1400034396,380,2001,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386749350l/61030.jpg,"['Nonfiction', 'Autobiography > Memoir', 'History', 'Biography', 'Biography Memoir', 'European Literature > Spanish Literature', 'Politics', 'Cultural > Latin American', 'Biography > Autobiography', 'Feminism']",4.23,2429,The Country Under My Skin: A Memoir of Love and War
6,295274,0939666863,258,1902,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1173477397l/295274._SX318_.jpg,"['Adventure', 'Nonfiction', 'History', 'Mountaineering > Climbing', 'Travel', 'Sports > Mountaineering', 'Autobiography > Memoir', 'Westerns']",3.91,92,"Mountaineering in the Sierra Nevada: With the Whitney Expedition and Alone, 1864-1870"
7,248560,0140367462,0,1872,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328773760l/248560.jpg,"['Fantasy', 'Classics', 'Fiction', 'Childrens', 'Fantasy > Fairy Tales', 'Young Adult', 'Childrens > Middle Grade', 'Adventure', 'Christian', 'Audiobook']",4.01,33957,The Princess and the Goblin
8,160683,0590442074,179,1980,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172286473l/160683._SY475_.jpg,"['Fiction', 'Young Adult', 'Cultural > Canada', 'Childrens', 'Humor', 'Contemporary', 'Childrens > Middle Grade', 'Humor > Comedy']",4.19,882,Who is Bugs Potter?
9,53301,8120331001,992,2006,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439908230l/53301._SX318_.jpg,['Science > Technology'],3.72,50,MCTS Self-Paced Training Kit (Exam 70-431): Microsoft SQL Server 2005 Implementation and Maintenance (Pro-Certification)
10,199504,0786755482,288,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387744210l/199504.jpg,"['Humor', 'Humor > Comedy', 'Travel', 'Nonfiction']",4.23,238,"State by State with the State: An Uninformed, Poorly Researched Guide to the US"
11,166075,0743411676,320,2001,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172343276l/166075.jpg,"['Science Fiction', '40k', 'Fiction', 'War > Military Fiction', 'Science Fiction > Military Science Fiction', 'Audiobook', 'Fantasy', 'War', 'Literature > 21st Century', 'Science Fiction Fantasy']",4.21,3128,Honour Guard
12,117161,9027499179,284,2001,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1633466118l/117161._SY475_.jpg,"['Nonfiction', 'Politics', 'Sociology', 'Psychology', 'Economics', 'Philosophy', 'Cultural', 'Writing > Essays', 'History', 'Culture > Society']",4.24,3110,Life at the Bottom: The Worldview That Makes the Underclass
13,135859,0805061681,324,1998,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172072289l/135859.jpg,['Biography'],3.83,35,Jonathan Swift
14,275437,0203958365,140,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347616237l/275437.jpg,[],0.00,0,"Validating Bachelorhood: Audience, Patriarchy and Charles Brockden Brown's Editorship of the Monthly Magazine and American Review"
15,37217,1846420016,80,2003,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1415588705l/37217.jpg,"['Neurodiversity > Autistic Spectrum Disorder', 'Art', 'Nonfiction']",3.88,16,An Exact Mind: An Artist With Asperger Syndrome
16,257863,0195069676,208,1991,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390371098l/257863.jpg,"['Philosophy', 'Politics', 'Nonfiction']",4.11,66,Equality and Partiality
17,148218,0613776143,32,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348591843l/148218.jpg,[],4.18,11,I Wish I Could Hold Your Hand: A Child's Guide to Grief and Loss
18,74542,0141310847,128,2001,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388715708l/74542.jpg,"['Fiction', 'Fantasy', 'Classics', 'Childrens', 'Plays', 'Childrens > Middle Grade', 'Paranormal > Witches']",4.37,8193,The Witches: A Set of Plays
19,198176,1101905085,465,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924403l/198176.jpg,"['Food and Drink > Cookbooks', 'Food and Drink > Cooking', 'Food and Drink > Food', 'Nonfiction', 'Food and Drink > Vegetarian', 'Reference', 'Health', 'Food and Drink', 'Food and Drink > Vegan', 'Anthologies > Collections']",3.91,7008,Moosewood Restaurant Low-Fat Favorites: Flavorful Recipes for Healthful Meals
0,88363,1455127116,497,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422662898l/88363.jpg,"['Urban', 'Fiction', 'Cultural > African American', 'Drama', 'Romance', 'Mystery > Crime', 'Adult', 'Audiobook', 'Young Adult', 'Contemporary']",4.51,3434,White Lines
1,80822,0822070286,80,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1170985719l/80822.jpg,[],4.50,2,Black Like Me (Cliffs Notes)
2,291256,1857232690,352,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1173458863l/291256.jpg,"['Fantasy', 'Fiction', 'Science Fiction Fantasy', 'Speculative Fiction', 'Fantasy > Elves']",3.61,293,Shroud of Shadow
3,137969,0340664533,197,1997,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1625783954l/137969._SY475_.jpg,"['Young Adult', 'Horror', 'Fiction', 'Young Adult > Teen', 'Thriller', 'Mystery', 'Childrens', 'Mystery > Crime', 'Young Adult > High School']",3.47,778,Execution of Innocence
4,234946,1406305715,188,1995,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172973803l/234946.jpg,"['Fantasy', 'Young Adult', 'Mystery', 'Fiction', 'Adventure', 'Childrens', 'Childrens > Middle Grade', 'Humor', 'Action', 'Fantasy > Magic']",3.69,1301,The Switch
5,132334,1841195197,288,2003,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1173454909l/290688.jpg,['History'],2.93,43,The Lost Lady of the Amazon: The Story of Isabela Godin and Her Epic Journey
6,35744,0151262225,624,1963,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1168634600l/35744._SY475_.jpg,"['Fiction', 'European Literature > German Literature', 'Cultural > Germany', 'Classics', 'Literature', 'Nobel Prize', 'Novels', 'Literature > 20th Century', 'Historical > Historical Fiction', 'War > World War II']",3.90,1648,Dog Years
7,118545,0767900596,372,1998,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479254289l/118545._SY475_.jpg,"['Environment', 'Nonfiction', 'Science', 'Environment > Nature', 'Travel']",4.22,290,Earth Odyssey: Around the World in Search of Our Environmental Future
8,15386,2743609397,317,1997,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1494107805l/15386._SX318_.jpg,"['Fiction', 'Literary Fiction', 'American > Americana', 'Novels', 'Literature', 'Health > Illness', 'Adult Fiction', 'Contemporary', 'Realistic Fiction', 'Literature > American']",3.49,999,América ocaso
9,43037,0199538891,400,1906,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388295742l/43037.jpg,"['Classics', 'Fiction', 'Short Stories', 'Adventure', 'Literature', 'Animals', 'Young Adult', 'Literature > American', 'Childrens', 'Classics > Classic Literature']",4.04,21871,"The Call of the Wild, White Fang and Other Stories"
10,29187,0786918047,389,1986,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390667790l/29187.jpg,"['Fantasy', 'Dungeons and Dragons > Dragonlance', 'Fiction', 'Fantasy > High Fantasy', 'Science Fiction Fantasy', 'Fantasy > Epic Fantasy', 'Fantasy > Dragons', 'Role Playing Games > Dungeons and Dragons', 'Fantasy > Magic', 'Adventure']",4.17,34744,Time of the Twins
11,122480,0064493504,588,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1171840095l/122480.jpg,"['Fiction', 'Adventure', 'Young Adult', 'Childrens', 'Realistic Fiction', 'Animals', 'Childrens > Juvenile']",4.15,282,Julie of the Wolves Treasury: Three Complete Novels
12,272860,0829739394,352,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347379261l/272860.jpg,['Religion > Theology'],3.40,35,Three Central Issues in Contemporary Dispensationalism: A Comparison of Traditional & Progressive Views
13,282779,0881069876,32,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389595316l/282779.jpg,"['Childrens > Picture Books', 'Childrens', 'Environment > Nature', 'Science', 'Poetry', 'European Literature > Spanish Literature', 'Animals', 'Academic > School', 'Adventure', 'Environment']",3.91,569,Hello Ocean
14,179599,9870000916,320,1961,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1311989505l/179599.jpg,"['Religion', 'Spirituality', 'Religion > Buddhism', 'Philosophy', 'Buddhism > Zen', 'Occult > Mysticism', 'Religion > Christianity', 'Nonfiction', 'Religion > Theology', 'Christian']",4.14,409,Mystics and Zen Masters
15,54387,0152047743,176,2003,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1423508544l/54387.jpg,"['Young Adult', 'Fantasy', 'Fiction', 'Realistic Fiction', 'Paranormal > Ghosts', 'Death', 'Fantasy > Paranormal', 'Young Adult > Teen', 'Fantasy > Supernatural', 'Cultural']",3.44,1632,The Afterlife
16,81328,8310106653,167,1959,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348132484l/74256.jpg,"['Cultural > France', 'Fiction', 'Childrens', 'Classics', 'Humor', 'European Literature > French Literature', 'Short Stories', 'Academic > School', 'Childrens > Middle Grade', 'Young Adult']",4.14,38066,Le Petit Nicolas
17,153550,0876142803,32,1985,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348468503l/153550.jpg,['Childrens > Picture Books'],3.53,30,Louanne Pig in the Perfect Family
18,290806,0486216160,444,1898,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348235313l/290806.jpg,['Philosophy'],4.28,32,Philosophy of the Upanishads
19,266207,0606278796,32,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390887467l/266207.jpg,"['Childrens > Picture Books', 'Adventure', 'Childrens']",4.12,59,Harold and the Purple Crayon: Harold Finds a Friend
0,51829,1439141142,362,1987,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1315085330l/51829.jpg,"['Nonfiction', 'Crime > True Crime', 'Writing > Journalism', 'Mystery > Crime', 'Autobiography > Memoir', 'Mystery', 'Language > Writing', 'Biography']",4.01,719,"The Corpse Had a Familiar Face: Covering Miami, America's Hottest Beat"
1,111528,0312347499,406,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312036930l/111528.jpg,"['Thriller', 'Fiction', 'Mystery', 'Suspense', 'Thriller > Mystery Thriller', 'Audiobook', 'Mystery > Crime', 'Action', 'Novels', 'Literature > American']",3.86,4422,Killer Instinct
2,89958,0553214829,58,1776,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348774218l/89958.jpg,"['History', 'Nonfiction', 'Politics', 'Classics', 'Philosophy', 'Reference', 'North American Hi... > American History', 'Law', 'Historical', 'Politics > Government']",4.44,24387,The Declaration of Independence and the Constitution of the United States
3,87979,0448089106,228,1931,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328756784l/87979.jpg,"['Mystery', 'Fiction', 'Young Adult', 'Childrens', 'Adventure', 'Classics', 'Mystery > Detective', 'Thriller > Mystery Thriller', 'Childrens > Middle Grade', 'Mystery > Crime']",3.88,3864,What Happened at Midnight
4,182795,1742200478,400,1999,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172515191l/182795._SY475_.jpg,"['Travel', 'Nonfiction', 'Reference']",3.82,168,Austria
5,61947,1578155622,0,2002,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1170597971l/61947.jpg,[],4.47,17,"Fantasy Collection: Crystal Line, Witchlight, Crisis on Doona"
6,293903,0064301877,220,1989,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1173469219l/293903.jpg,"['Art', 'Art > Art History', 'Feminism', 'Nonfiction', 'Academic > School']",3.98,64,The Politics of Vision
7,137029,0743520688,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172087474l/137029._SX318_.jpg,"['Religion > Buddhism', 'Nonfiction', 'Psychology', 'Health', 'Self Help', 'Spirituality', 'Psychology > Counselling']",4.29,233,Mindfulness Meditation
8,61926,0345368932,404,1991,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1322034004l/61926.jpg,"['Fantasy', 'Science Fiction', 'Fantasy > Dragons', 'Fiction', 'Science Fiction Fantasy', 'Adult', 'Adventure', 'Young Adult', 'Fantasy > High Fantasy', 'Audiobook']",4.20,24951,All the Weyrs of Pern
9,255338,0299182703,240,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328828980l/255338.jpg,[],0.00,0,Writings On Ballet And Music
10,126917,0140186913,528,1978,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1510018150l/126917._SY475_.jpg,"['Fiction', 'Classics', 'European Literature > British Literature', 'Literature', 'Novels', 'Literature > 20th Century', 'Literary Fiction', 'Literature > English Literature', 'Classics > Modern Classics', 'Canon']",3.67,653,Loving / Living / Party Going
11,278507,1481401998,160,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348907610l/278507.jpg,"['Mystery', 'Fiction', 'Adventure', 'Young Adult']",3.90,155,A Game Called Chaos
